input_order,ligand_id,Canonical SMILES,Butina_clusters,cluster_size,cluster_center_ligand_id
4398,5216,CC[N+](C)(CC)CC#CCOc1ccccc1OCC#CC[N+](C)(CC)CC,289,6,5216
4399,5217,CC[N+](CC)(CC)CC#CCOc1ccccc1OCC#CC[N+](CC)(CC)CC,410,3,5215
4400,5218,CC[N+](C)(C)CC#CCOc1ccccc1OCC#CC[N+](C)(C)CC,410,3,5215
4401,5219,CC[N+](C)(CC)CC#CCOc1cccc(OCC#CC[N+](C)(CC)CC)c1,289,6,5216
4402,5220,C[N+](C)(C)CC#CCOc1ccc(OCC#CC[N+](C)(C)C)cc1,289,6,5216
4403,5221,CC[N+](C)(C)CC#CCOc1ccc(OCC#CC[N+](C)(C)CC)cc1,289,6,5216
4404,5222,CC[N+](C)(CC)CC#CCOc1ccc(OCC#CC[N+](C)(CC)CC)cc1,289,6,5216
4405,5223,CC[N+](CC)(CC)CC#CCOc1ccc(OCC#CC[N+](CC)(CC)CC)cc1,289,6,5216
4406,5224,CCN(CC)CCSC(=N)N,5759,1,5224
4407,5225,CCN(CC)CCSC(=N)Nc1ccccc1,624,2,5225
4408,5226,CCN(CC)CCSC1=NCCN1,1834,2,5049
4409,5227,BrC(CNCc1ccccc1)c1ccccc1,5758,1,5227
4410,5228,Cc1ccc(OCC(O)CO)cc1,5757,1,5228
4411,5229,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,628,3,1522
4412,5230,CC1(N)COC(c2ccc(Cl)cc2)OC1,1031,3,5230
4413,5232,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)CCC3C1C5,1030,1,5232
4414,5234,CC1(N)COC(c2ccc(Cl)c(Cl)c2)OC1,1031,3,5230
4415,5235,CC[N+](CC)(CCN1CCN(CC[N+](CC)(CC)Cc2ccccc2)CC1)Cc1ccccc1,1275,2,5235
4416,5236,CCCN(CCC)CC(=O)Nc1c(C)cc(OCCc2ccccc2)cc1C,290,6,5187
4417,5237,Cn1cnc2c1c(=O)[nH]c(=O)n2C,5756,1,5237
4418,5239,CC(=O)COc1ccc(Cl)cc1Cl,5755,1,5239
4419,5240,N#CCCN(CCO)CCO,5754,1,5240
4420,5241,N=C(N)NCC(O)c1ccc2c(c1)OCO2,5753,1,5241
4421,5242,N=C(N)NCCc1ccc2c(c1)OCO2,1029,3,5242
4422,5243,N=C(N)NCc1ccc2c(c1)OCO2,1029,3,5242
4423,5244,N=C(N)NCCc1cc2c(cc1Br)OCO2,5752,1,5244
4424,5245,CCOc1ccc(C=C(C#N)C#N)cc1OC,5751,1,5245
4425,5246,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,221,7,406
4426,5248,CN(C)N(P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,5750,1,5248
4427,5249,N#CC(C#N)=Cc1cccc(C=C(C#N)C#N)c1,1662,2,5249
4428,5250,CNCC12CCC(c3ccccc31)c1ccccc12,1833,2,702
4429,5251,CN(C)C(=O)CC[N+](C)(C)C,1774,2,5251
4430,5253,CC(Oc1ccccc1)C(=O)O,1832,2,3558
4431,5254,O=C(O)c1cc(I)cc(I)c1I,5749,1,5254
4432,5255,C#CCSCCCC,5748,1,5255
4433,5256,COc1ccc2[nH]cc(CCCN)c2c1,309,6,833
4434,5257,CNc1c2c(nn1C)CCCC2,5747,1,5257
4435,5258,CCN(CC)CC(=O)Nc1ccc(C)cc1C,1062,2,3793
4436,5259,OCCN1CCN(CCCN2c3ccccc3Sc3cccnc32)CC1,1831,1,5259
4437,5260,CCOC(=O)c1cc(Cl)c(O)c(Cl)c1,5746,1,5260
4438,5261,O=C1C=CCC(C=Cc2ccccc2)O1,5745,1,5261
4439,5262,Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(OC(=O)CCl)c1[N+](=O)[O-],5744,1,5262
4440,5263,c1ccc(CNCCNCCNCc2ccccc2)cc1,1650,2,5263
4441,5264,O=C(O)c1ccc(Nc2ccccc2C(=O)O)cc1,68,12,218
4442,5265,CN1CCSC1=N,5743,1,5265
4443,5266,CN(C)CCSSCCN(C)C,5742,1,5266
4444,5267,Cc1cc(C)c(OCC[N+](C)(C)C)c(C)c1,1830,2,1789
4445,5268,CN(C)C=Nc1ccncc1,5741,1,5268
4446,5269,S=c1[nH]c2cc(-c3ccccc3)ccc2o1,5740,1,5269
4447,5270,CN(C)CCCN1CCc2ccccc2CC1,5739,1,5270
4448,5271,N#Cc1ccc2[nH]cc(C=O)c2c1,5738,1,5271
4449,5272,CC(=O)c1c[nH]c2ccc(C#N)cc12,1028,3,5272
4450,5273,CC(C)C(=O)c1c[nH]c2ccc(C#N)cc12,1829,1,5273
4451,5274,N#Cc1ccc2[nH]cc(C(=O)c3ccccc3)c2c1,1028,3,5272
4452,5275,N#Cc1ccc2[nH]cc(C(=O)Cc3ccccc3)c2c1,1028,3,5272
4453,5276,N#Cc1ccc2[nH]cc(C(O)Cc3ccccc3)c2c1,5737,1,5276
4454,5277,N#Cc1ccc2[nH]cc(Cc3ccccc3)c2c1,5736,1,5277
4455,5278,CN(C)CCc1c[nH]c2ccc(C#N)cc12,205,7,1459
4456,5279,NCC1(c2ccccc2)CCCCC1,1826,2,5279
4457,5281,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,5735,1,5281
4458,5282,O=C(NCCNC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,5734,1,5282
4459,5284,CC(=O)Oc1cccc([N+](C)(C)C)c1,132,8,5284
4460,5285,COc1cc2c3c(c1O)C(=O)CCC3N(C)CC2,1670,2,5285
4461,5286,CC(=O)NNC(=O)c1ccccn1,5733,1,5286
4462,5287,CC(=O)SCc1cnc(C)c(O)c1CN,627,2,5287
4463,5288,CCOC(=O)C(=Cc1ccco1)C(=O)OCC,5732,1,5288
4464,5289,C1COCCOCCOCCOCCOCCO1,1828,2,859
4465,5290,N=C(N)NCc1ccc2c(c1)OCCO2,1029,3,5242
4466,5291,O=Cc1c(Cl)nc2ccccn2c1=O,5731,1,5291
4467,5292,O=S(=O)(CCCc1ccccc1)c1ccccc1,5730,1,5292
4468,5293,NC(=O)SCCCCl,5729,1,5293
4469,5294,CN(C)CCN1C(=O)CC2(CCCc3ccc(Cl)cc32)C1=O,409,4,5294
4470,5295,COc1ccc2c(c1)CCCC21CC(=O)N(CCN(C)C)C1=O,288,5,5295
4471,5296,CCN(CC)CCCN1C(=O)CC2(CCCc3cc(OC)ccc32)C1=O,288,5,5295
4472,5297,CCN(CC)CCCN1C(=O)CC2(CCCc3ccc(OC(C)C)cc32)C1=O,288,5,5295
4473,5298,Cc1ccc2c(c1)C1(CCC2)CC(=O)N(CCCN(C)C)C1=O,409,4,5294
4474,5299,CN(C)CCCCN1C(=O)CC2(CCCc3ccc(O)cc32)C1=O,409,4,5294
4475,5300,CCN(CC)CCCCN1C(=O)CC2(CCCc3ccc(O)cc32)C1=O,409,4,5294
4476,5301,COc1ccc2c(c1)C1(CCC2)CC(=O)N(CCCCN(C)C)C1=O,288,5,5295
4477,5302,CN(CCO)CCN1C(=O)CC2(CCCc3ccccc32)C1=O,1827,1,5302
4478,5303,O=C(NCCCl)NNC(=O)c1ccccc1,5728,1,5303
4479,5304,NCC1(c2ccccc2)CCCC1,1826,2,5279
4480,5305,CCN(CC)CCCN1C(=O)CC2(CCCc3ccc(C)cc32)C1=O,288,5,5295
4481,5306,CN1CCCC1=Nc1ccc([N+](=O)[O-])cc1,5727,1,5306
4482,5307,CN(C)CCCC1=C2C=CC=CC2C2CCCC1C2,1825,2,5307
4483,5308,CN(C)CCCC1=C2C=C(Cl)C=CC2C2CCCC1C2,1825,2,5307
4484,5309,S=C(NCCN1CCNCC1)C(=S)NCCN1CCNCC1,5726,1,5309
4485,5315,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,287,1,5315
4486,5316,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,199,7,139
4487,5317,C=CCN(CC(N)=O)c1ccccc1,5725,1,5317
4488,5318,CC[N+](C)(CC)c1cccc(OC(C)=O)c1,1027,1,5318
4489,5319,Nc1con[n+]1CCOc1ccccc1,5724,1,5319
4490,5322,Nn1c(Cc2ccccc2)nnc1Cc1ccccc1,5723,1,5322
4491,5323,O=P(C1CCCC1)(C1CCCC1)C1CCCC1,5722,1,5323
4492,5325,CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1,199,7,139
4493,5327,CCN(CC)CCNC(=O)c1cc2n(c1C(=O)O)CCc1cc(OC)c(OC)cc1-2,408,5,5327
4494,5340,SCc1cccnc1,5721,1,5340
4495,5341,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,5720,1,5341
4496,5342,CCCCP(=O)(CCCC)C1CCCC1,542,4,5342
4497,5343,CCCCCP(=O)(CCCCC)C1CCCC1,542,4,5342
4498,5344,O=C(Nc1cc(Cl)cc(Cl)c1)C(Cl)Cl,5719,1,5344
4499,5345,O=C(CI)Nc1cccc(Cl)c1,1512,2,5345
4500,5346,O=C(CI)Nc1ccc(Br)cc1,1824,1,5346
4501,5347,O=C(CI)Nc1cccc(Br)c1,5718,1,5347
4502,5348,COc1cccc(NC(=O)CCl)c1,133,3,5348
4503,5349,COc1cccc(NC(=O)CI)c1,133,3,5348
4504,5350,O=C(CCl)Nc1ccc(OC(=O)CCl)cc1,217,7,1672
4505,5351,CCOc1cccc(NC(=O)CCl)c1,626,2,5351
4506,5352,CCOc1ccc(NC(=O)CI)cc1,622,2,5352
4507,5353,CCOc1cccc(NC(=O)CI)c1,626,2,5351
4508,5354,CC(C)C1OCCS1,5717,1,5354
4509,5355,CC(=O)NNC(=O)Nc1cccc2ccccc12,5716,1,5355
4510,5356,CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O,1026,3,5356
4511,5357,O=C(OC1CN2CCC1CC2)N(c1ccccc1)c1ccccc1,5715,1,5357
4512,5358,Cn1c(=O)c2ccccc2n(CC#CCN2CCCCC2)c1=O,5714,1,5358
4513,5359,CCN(CC)CC#CCn1c(=O)n(-c2ccccc2)c(=O)c2ccccc21,5713,1,5359
4514,5360,CN(C)CC#CCn1c(=O)n(C)c(=O)c2ccccc21,1823,2,5360
4515,5361,CN(C)CC#CCn1c(=O)c2ccccc2n(C)c1=O,1823,2,5360
4516,5362,CC(=O)NC(CCc1ccc(N)cc1)c1ccc(N)cc1,5712,1,5362
4517,5363,Cc1cc(OCCc2ccccc2)cc(C)c1NC(=O)CN1CCOCC1,147,8,5188
4518,5364,CCCCN(CCCC)CCN(CCCC)CCN(CCCC)CCCC,437,5,1036
4519,5368,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,5711,1,5368
4520,5369,O=C(c1ccc(Cl)cc1)c1ccc2c(c1)sc1ccccc12,5710,1,5369
4521,5370,O=C(c1cccc(C(F)(F)F)c1)c1ccc2sc3ccccc3c2c1,5709,1,5370
4522,5371,CCN(CC)CC(=O)Nc1c(Cl)cccc1Cl,249,6,5371
4523,5372,Cc1cc(C)c(OCC(O)CNC(C)C)cc1C,1795,2,5372
4524,5373,CNC(=O)Nc1ccc(Cl)cn1,5708,1,5373
4525,5374,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,5707,1,5374
4526,5375,CC(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,63,12,3316
4527,5376,CC=CC(=O)Nc1cccc(OC(=O)NC)c1,407,2,5376
4528,5377,CCCC(C)C(=O)Nc1cccc(OC(=O)NC(C)C)c1,405,3,5377
4529,5378,CCCC(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,406,2,5378
4530,5379,CCC(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,63,12,3316
4531,5380,CCC(=O)Nc1cccc(OC(=O)NCC(C)C)c1,216,7,3314
4532,5381,CC=CC(=O)Nc1cccc(OC(=O)NC(C)C)c1,405,3,5377
4533,5382,CCCC(Cl)C(=O)Nc1cccc(OC(=O)NC)c1,5706,1,5382
4534,5383,CCCC(C)(C)C(=O)Nc1cccc(OC(=O)NC(C)C)c1,1822,1,5383
4535,5384,CCCC(C)(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,63,12,3316
4536,5385,CCCCCC(=O)Nc1cccc(OC(=O)NC)c1C,5705,1,5385
4537,5386,CCC(C)(C)C(=O)Nc1cccc(OC(=O)NC)c1,1821,2,5386
4538,5387,CNC(=O)Oc1cccc(NC(=O)C=C(C)C)c1,407,2,5376
4539,5388,CCCC(C)(Cl)C(=O)Nc1cccc(OC(=O)NC)c1,1821,2,5386
4540,5389,CCCC(C)C(=O)Nc1cccc(OC(=O)NC(C)CC)c1,406,2,5378
4541,5390,COc1cc2c(cc1Cl)N(CCCN(C)C)c1ccccc1S2,26,17,272
4542,5391,CCCC(=O)Nc1cccc(OC(=O)NC)c1,359,3,5391
4543,5392,CCCCC(=O)Nc1cccc(OC(=O)NC)c1,1820,1,5392
4544,5393,Cc1cccc(Cl)c1NC(=O)OCC1CCCN1C,625,1,5393
4545,5394,Cc1cccc(C)c1NC(=O)OCC1CCCN1C,78,8,5394
4546,5395,CC(C)NC(=O)Oc1cccc(NC(=O)C(C)C)c1,405,3,5377
4547,5396,CC=CC(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,63,12,3316
4548,5398,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,5704,1,5398
4549,5401,OC1c2ccccc2CCc2ncccc21,5703,1,5401
4550,5403,OC(CN1CC1)c1ccccc1,1819,1,5403
4551,5404,Cc1ccc(C(O)C(Cl)(Cl)Cl)cc1,5702,1,5404
4552,5405,O=C1NCCc2c1[nH]c1ccc(Cl)cc21,5701,1,5405
4553,5407,Cc1nc(-c2ccc(Cl)cc2)sc1CC(=O)O,1025,3,159
4554,5408,N#Cc1c(N)sc(N)c1C#N,5700,1,5408
4555,5409,CCCCOP(C)(=S)Cl,5699,1,5409
4556,5411,COc1ccc2c(c1)C13CCCCC1C(C2=O)N(C)CC3,5698,1,5411
4557,5412,CCN(CC)CCNC(=S)c1ccc(OC(C)C)cc1,146,3,5105
4558,5413,CCCOc1ccc(C(=S)NCCN(CC)CC)cc1,37,15,5104
4559,5414,CCCOc1ccc(C(=S)NCCCN(CC)CC)cc1,37,15,5104
4560,5415,CN(C)CCON=c1c2ccccc2ccc2ccccc12,1818,1,5415
4561,5416,CNCCON=c1c2ccccc2ccc2ccccc12,5697,1,5416
4562,5417,CCC1(C)CC(=O)C(C)(CC)O1,5696,1,5417
4563,5418,CCOC(CN=Cc1cc(C)c2[nH]c3ccccc3c2c1C)OCC,5695,1,5418
4564,5419,CN(C)CCC#N,5694,1,5419
4565,5420,[O-][n+]1cc[n+]([O-])c(C[n+]2ccccc2)c1,5693,1,5420
4566,5421,Nc1nc(N)nc(-c2cnccn2)n1,5692,1,5421
4567,5422,C[N+](C)(C)CCSC(=N)N,5691,1,5422
4568,5423,C[N+](C)(C)CCSC1=NCCN1,1685,2,5423
4569,5424,C[N+](C)(C)CCSc1nc2ccccc2[nH]1,741,3,5424
4570,5425,CN(C)CCSC(=N)Nc1ccccc1,624,2,5225
4571,5426,CN=C(NC)SCCN(C)C,1817,2,5426
4572,5427,CCN(CC)CCSC(=NC)NC,1817,2,5426
4573,5428,CCN=C(NCC)SCCN(CC)CC,1816,2,2254
4574,5429,O=P(N1CCCCCC1)(N1CC1)N1CC1,1024,3,1602
4575,5430,C#CCN(CC#C)c1ccccc1,5690,1,5430
4576,5431,NC(=O)N/N=C/Cn1ccc(=O)n(C/C=N/NC(N)=O)c1=O,5689,1,5431
4577,5432,O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1,5688,1,5432
4578,5433,CCCCOP(=O)(NC(=O)C(Cl)(Cl)Cl)OCCCC,5687,1,5433
4579,5434,Cn1ncc2c(=O)nn[nH]c21,5686,1,5434
4580,5436,CCOC(=O)c1c(CCN(C)C)n(C)c2ccc(OC)cc12,5685,1,5436
4581,5437,CCOC(=O)c1c(C)n(CCN(CC)CC)c2ccc(OC)cc12,404,5,5437
4582,5438,CCN(CC)CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC)cc12,404,5,5437
4583,5439,CCN(CC)CCOC(=O)c1c(C)n(-c2ccc(C)cc2)c2ccc(OC)cc12,404,5,5437
4584,5440,CCOC(=O)c1c(C)n(C)c2ccc(OCCN(CC)CC)cc12,404,5,5437
4585,5441,CCOC(=O)c1c(C)n(C)c2ccc(OCCN(C)C)cc12,1815,1,5441
4586,5442,CCOC(=O)c1c(C)n(-c2ccccc2C)c2ccc(OCCN(CC)CC)cc12,1814,1,5442
4587,5443,CCN(CC)CCOc1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(C)cc1,1813,1,5443
4588,5444,NCCCc1c[nH]c2ccccc12,445,5,1330
4589,5445,NCCCCc1c[nH]c2ccccc12,445,5,1330
4590,5447,CCOC(=O)C(C#N)=C(C)c1ccccc1,5684,1,5447
4591,5448,CC1CCC(=NO)C(=NO)C1,5683,1,5448
4592,5449,O=C(CI)N1CC2CCC(CC2)C1,5682,1,5449
4593,5450,CCCCCNC(=O)Sc1ccccc1,5681,1,5450
4594,5451,Cc1cc(OCc2ccccc2)cc(C)c1NC(=O)CN1CCCCC1,147,8,5188
4595,5452,C#CCN(C)C(C)=O,5680,1,5452
4596,5453,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C(=O)CCl,9,22,659
4597,5454,NNC(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],869,3,2017
4598,5455,Cc1cc(Cl)c(C)c(C(=O)O)c1C,5679,1,5455
4599,5456,CC(N)CSCc1ccccc1,5678,1,5456
4600,5458,CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,195,7,5458
4601,5460,CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,195,7,5458
4602,5461,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O,195,7,5458
4603,5462,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O,195,7,5458
4604,5463,CCCCCCCCCCSCCCSCCCCCCCCCC,121,8,4174
4605,5464,CSC(=O)Cl,5677,1,5464
4606,5466,CCN(CC)CCOC(=O)c1c(C)n(C)c2ccc(OC)cc12,404,5,5437
4607,5467,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1O,199,7,139
4608,5468,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,1812,2,1706
4609,5469,Nc1c[n+](CC(c2ccccc2)c2ccccc2)no1,5676,1,5469
4610,5472,CN(C)c1ccc(C=C2c3ccccc3-c3ccc([N+](=O)[O-])cc32)cc1,5675,1,5472
4611,5473,CSc1ccccn1,5674,1,5473
4612,5474,N=C1CN(CCc2ccccc2)NO1,5673,1,5474
4613,5475,CCCCCCP(=O)(CCCCCC)C1CCCCC1,542,4,5342
4614,5476,CCCCCCCCCCC1CC(=O)OC1=O,5672,1,5476
4615,5477,O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,5671,1,5477
4616,5478,Cc1cccc(C)c1C(OCCN(C)C)c1c(C)cccc1C,1811,2,2693
4617,5481,CC(=O)N(O)c1ccc(C=Cc2ccccc2)cc1,5670,1,5481
4618,5482,NC(=O)C(O)c1ccc(Cl)cc1,5669,1,5482
4619,5483,NCc1ccc([N+](=O)[O-])cc1,5668,1,5483
4620,5484,CCN(CC)CCOc1ccc(C(N)=O)cn1,1449,2,5484
4621,5485,CCOC(=O)c1c(C)cc(OCCN(CC)CC)nc1C,5667,1,5485
4622,5486,CCN(CC)CCSc1nc2ccccc2c(=O)n1-c1ccccc1,971,3,5486
4623,5487,COc1ccc2c(c1)c1c(n2CCN(C)C)C(=O)CCC1,1810,1,5487
4624,5488,CCN(CC)CCn1c2c(c3cc(C)ccc31)CCCC2=O,414,5,5007
4625,5489,CCN(CC)CCn1c2c(c3cc(Cl)ccc31)CCCC2=O,414,5,5007
4626,5490,CN(C)CCCn1c2c(c3ccccc31)CCCC2=O,414,5,5007
4627,5491,Cc1ccc2c(c1)c1c(n2CCCN(C)C)C(=O)CCC1,1023,1,5491
4628,5492,CCN(CC)CCOC(=O)c1ccc2c(c1)c1c(n2C)C(=O)CCC1,1809,2,5492
4629,5493,CCN(CC)CCCOC(=O)c1ccc2c(c1)c1c(n2C)C(=O)CCC1,1809,2,5492
4630,5494,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,207,7,799
4631,5495,CN(C)CCc1csc2ccccc12,5666,1,5495
4632,5496,COc1cccc(CC(=O)OC2CC3CCC(C2)N3C)c1,67,12,1189
4633,5497,C/C(CCCCCCCC/C(C)=N/NC(N)=S)=N/NC(N)=S,5665,1,5497
4634,5500,C[N+](C)(CCCCCCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1,206,7,5500
4635,5501,C[N+](C)(CCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1,206,7,5500
4636,5502,C[N+](C)(CCCCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1,206,7,5500
4637,5503,CCOc1cc(N)ccc1C(=O)OCCN(CC)CC,7,23,94
4638,5504,C#CCOP(=O)(OCCCC)OCCCC,5664,1,5504
4639,5505,COc1cc(C)nc(-n2nc(C)cc2OC)n1,5663,1,5505
4640,5506,CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1C(C2)N(C)CC3,623,4,5506
4641,5507,O=C(O)CNCC(=O)O,630,4,3975
4642,5508,CCOC(=O)C1(c2ccccc2)CCN(CCOC2CCCCC2)CC1,1022,1,5508
4643,5509,O=c1c2ccccc2[nH]c(=S)n1-c1ccccc1,5662,1,5509
4644,5510,C=C(Cl)/C=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5661,1,5510
4645,5511,CCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCC,1021,3,4443
4646,5512,CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,40,14,152
4647,5513,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(=O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,5660,1,5513
4648,5515,Nc1cc(C(CC(=O)O)CC(=O)O)c(I)cc1I,5659,1,5515
4649,5516,Nc1c(I)cc(I)c(C(CC(=O)O)CC(=O)O)c1I,5658,1,5516
4650,5517,CC(=O)Nc1c(I)cc(I)c(C(CC(=O)O)CC(=O)O)c1I,1808,1,5517
4651,5518,O=C(O)c1ccccc1Nc1cc(C(F)(F)F)ccc1C(=O)O,1807,2,394
4652,5519,CC(C)NCC(O)COc1ccc(-c2ccccc2)cc1,1806,1,5519
4653,5522,N#CCCN=C=S,5657,1,5522
4654,5523,S=C=NCc1ccc(Cl)c(Cl)c1,5656,1,5523
4655,5524,S=C=NCc1ccccc1Cl,5655,1,5524
4656,5525,S=C(S)NNc1ccccc1,5654,1,5525
4657,5526,CN(C)CCCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,214,7,3882
4658,5527,CCC[N+](C)(C)C,5653,1,5527
4659,5528,Nc1c(I)cc(I)c(CN(CC(=O)O)CC(=O)O)c1I,5652,1,5528
4660,5529,CC(O)c1nc2ccccc2[nH]1,5651,1,5529
4661,5530,C(=Cc1ccco1)c1ccccn1,5650,1,5530
4662,5531,Cc1ccc(N2CCN(C)CC2)c2c(=O)c3ccccc3sc12,5649,1,5531
4663,5533,CCOC(=O)CC[N+](C)(C)C,399,5,5208
4664,5535,O=C(O)c1cc(I)cc(I)c1,5648,1,5535
4665,5536,COc1c(I)cc(I)cc1C(=O)O,5647,1,5536
4666,5537,ClCC(I)=C(I)CCl,1805,2,5537
4667,5538,OCC(I)=C(I)CCl,1805,2,5537
4668,5539,CCN1C(=O)CC2(CCN(C)CC2)C1=O,5646,1,5539
4669,5540,CCCCC[N+](C)(C)C,17,18,738
4670,5541,CCCOP(=O)(NCC[N+](C)(C)C)NCC[N+](C)(C)C,5645,1,5541
4671,5542,C[N+](C)(CCCNP(=O)(NCCC[N+](C)(C)Cc1ccccc1)Oc1ccccc1)Cc1ccccc1,403,5,5542
4672,5543,CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccc(C)cc1)Cc1ccccc1,403,5,5542
4673,5544,CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccccc1)Cc1ccccc1,403,5,5542
4674,5545,CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1)Cc1ccccc1,403,5,5542
4675,5546,C[N+](C)(Cc1ccccc1)C1(Cc2ccccc2)CCCCC1,1010,3,5546
4676,5547,C[N+](C)(C)CCC(N)=O,934,3,5547
4677,5548,Nc1ncnc2c1ncn2C1CC(CO)C(O)C1O,5644,1,5548
4678,5550,O=c1n(-c2ccc(N=Nc3ccccc3)cc2)c(=O)n(-c2ccc(N=Nc3ccccc3)cc2)c(=O)n1-c1ccc(N=Nc2ccccc2)cc1,5643,1,5550
4679,5551,CCC(C)CCCCCCCCCCC(=O)OCC(O)CO,5642,1,5551
4680,5552,CC1CCCCN1Cc1c[nH]c2ccccc12,5641,1,5552
4681,5553,C[N+](C)(C)C1CSSC1,5640,1,5553
4682,5554,O=C(OCCCCOC(=O)c1ccccc1)c1ccccc1,360,4,5554
4683,5555,Cc1ccc(C(=N)NO)cc1,5639,1,5555
4684,5557,CCOP(=O)(OCC)OC(C)C#N,5638,1,5557
4685,5558,CCOP(=O)(OCC)C(=O)C(Cl)(Cl)Cl,5637,1,5558
