replicate,btox_median,mean_E_44_median
1297,1.7939978539943695,-6.95
1298,1.8023983538150787,-6.945454545454546
1299,1.7915847394615412,-6.931818181818183
1300,1.8046218231320381,-6.959090909090909
1301,1.8140908405184746,-6.934487315010571
1302,1.8041684199124575,-6.956818181818179
1303,1.7998702162876725,-6.918181818181818
1304,1.7885236516594887,-6.965909090909091
1305,1.7977055758237839,-6.937209302325582
1306,1.7911536693572998,-6.929545454545456
1307,1.8051429018378258,-6.931025369978859
1308,1.8008081763982773,-6.941860465116279
1309,1.7906687036156654,-6.929545454545453
1310,1.7851446494460106,-6.938095238095239
1311,1.8111006617546082,-6.918181818181818
1312,1.7882314249873161,-6.937025703794369
1313,1.7860781736671925,-6.934090909090907
1314,1.804824948310852,-6.920930232558138
1315,1.7965310215950012,-6.917424242424241
1316,1.7981361597776413,-6.940909090909091
1317,1.8009833097457886,-6.949999999999999
1318,1.7943592220544815,-6.922603516732842
1319,1.8025351017713547,-6.927272727272728
1320,1.8017871379852295,-6.941384778012685
1321,1.7959036726970226,-6.945454545454544
1322,1.80915816873312,-6.948837209302326
1323,1.8050638809800148,-6.94186046511628
1324,1.792684057727456,-6.925000000000001
1325,1.7900486439466476,-6.907954545454546
1326,1.7896433770656586,-6.934487315010571
1327,1.7929324842989445,-6.936363636363635
1328,1.7882314249873161,-6.927272727272729
1329,1.7847253531217575,-6.913953488372093
1330,1.7944707199931145,-6.934090909090907
1331,1.7977808996583917,-6.9363636363636365
1332,1.800010822713375,-6.952272727272729
1333,1.7999629713594913,-6.947727272727272
1334,1.8084775344468653,-6.93765227021041
1335,1.795310226501897,-6.923255813953488
1336,1.805692121386528,-6.9206923890063425
1337,1.7890555895864964,-6.924999999999999
1338,1.7929324842989445,-6.954016913319238
1339,1.800010822713375,-6.954545454545454
1340,1.787669911980629,-6.931818181818182
1341,1.7938221096992493,-6.922991543340381
1342,1.805721715092659,-6.939534883720932
1343,1.7890913486480713,-6.929545454545453
1344,1.8058343511074781,-6.941860465116279
1345,1.800123947672546,-6.95
1346,1.7895693928003311,-6.936363636363637
1347,1.8085938021540642,-6.95
1348,1.7979624718427658,-6.949999999999999
1349,1.7916177175939083,-6.924999999999997
1350,1.7998702162876725,-6.943181818181819
1351,1.7971806824207306,-6.9454545454545435
1352,1.7942474070005119,-6.9517177589852
1353,1.7870261557400227,-6.959090909090909
1354,1.7965640500187874,-6.936363636363637
1355,1.8154307790100574,-6.9363636363636365
1356,1.7959036726970226,-6.952272727272728
1357,1.8088874518871307,-6.947727272727274
1358,1.7839722465723753,-6.915909090909091
1359,1.7885223142802715,-6.960465116279068
1360,1.7938221096992493,-6.937922832980972
1361,1.797242909669876,-6.93720930232558
1362,1.7915157582610846,-6.931818181818183
1363,1.8084775344468653,-6.920454545454546
1364,1.7910008803009987,-6.929545454545455
1365,1.782482661306858,-6.941860465116279
1366,1.8042614459991455,-6.906818181818181
1367,1.7970484234392643,-6.927272727272726
1368,1.7753926003351808,-6.904545454545453
1369,1.7976731956005096,-6.937922832980972
1370,1.7839722465723753,-6.938636363636363
1371,1.7959036726970226,-6.947727272727273
1372,1.793578416109085,-6.937209302325582
1373,1.7900486439466476,-6.956818181818182
1374,1.8082556147128344,-6.925000000000001
1375,1.7844743132591248,-6.938636363636363
1376,1.7961539179086685,-6.927272727272729
1377,1.79893802665174,-6.941860465116281
1378,1.7978247835781076,-6.965909090909091
1379,1.7910651564598083,-6.937209302325582
1380,1.7980121672153473,-6.9409090909090905
1381,1.7906531943008304,-6.937209302325578
1382,1.796549916267395,-6.941384778012685
1383,1.8092584758996964,-6.943181818181817
1384,1.8094586580991745,-6.977272727272728
1385,1.8043387532234192,-6.959090909090909
1386,1.8029051572084427,-6.937922832980972
1387,1.7850578725337982,-6.929545454545456
1388,1.7910792082548141,-6.938636363636363
1389,1.8074325863271952,-6.937209302325578
1390,1.8051486909389496,-6.927272727272728
1391,1.7965310215950012,-6.921202882483373
1392,1.7890913486480713,-6.921828752642705
1393,1.7963698655366898,-6.948837209302326
1394,1.7943592220544815,-6.931818181818181
1395,1.7871010638773441,-6.947727272727271
1396,1.7966416701674461,-6.938365800865801
1397,1.8085124348290265,-6.923255813953488
1398,1.802596852183342,-6.956818181818183
1399,1.7918719630688429,-6.929545454545456
1400,1.786759153008461,-6.931818181818182
1401,1.8102263510227203,-6.938636363636363
1402,1.8034405410289764,-6.914285714285714
1403,1.802941631525755,-6.956818181818182
1404,1.791294887661934,-6.926969696969697
1405,1.7978963225177722,-6.929545454545453
1406,1.8117400407791138,-6.965909090909093
1407,1.8058195542544127,-6.952272727272729
1408,1.7990538417361677,-6.959275184275185
1409,1.8034405410289764,-6.943181818181817
1410,1.7991362484171987,-6.952272727272728
1411,1.8083586134016514,-6.963213530655391
1412,1.7897149696946144,-6.942521141649047
1413,1.7965418100357056,-6.936363636363635
1414,1.7890734691172838,-6.922727272727274
1415,1.7915487363934515,-6.952272727272728
1416,1.8007809072732925,-6.927272727272727
1417,1.7929982040077448,-6.934090909090908
1418,1.8019620440900326,-6.940909090909091
1419,1.7990866885520518,-6.921440726035168
1420,1.8026586025953293,-6.94186046511628
1421,1.7915847394615412,-6.941384778012685
1422,1.8024669289588928,-6.947727272727271
1423,1.808622209355235,-6.931818181818182
1424,1.8029781058430672,-6.939085623678648
1425,1.804824948310852,-6.938636363636363
1426,1.813934050500393,-6.952272727272728
1427,1.7965418100357056,-6.936713735558407
1428,1.796506553888321,-6.952272727272728
1429,1.7985984310507774,-6.950000000000001
1430,1.7861775159835815,-6.958139534883722
1431,1.790803575888276,-6.94318181818182
1432,1.805137112736702,-6.93235294117647
1433,1.785547599196434,-6.927272727272728
1434,1.8064516372978687,-6.954545454545456
1435,1.796738907461986,-6.928726215644819
1436,1.7979624718427658,-6.9266666666666685
1437,1.7998702162876725,-6.924999999999997
1438,1.807413563132286,-6.923255813953488
1439,1.7906635999679565,-6.947727272727271
1440,1.7941003441810608,-6.933221925133688
1441,1.7982128486037254,-6.945454545454546
1442,1.802596852183342,-6.942521141649049
1443,1.7973171472549438,-6.931818181818183
1444,1.7934395968914032,-6.954016913319238
1445,1.7961746826767921,-6.922727272727272
1446,1.8018310219049454,-6.929545454545456
1447,1.8001688737422228,-6.927272727272728
1448,1.7965700775384903,-6.951162790697675
1449,1.7811714708805084,-6.924999999999999
1450,1.8067092821002007,-6.95909090909091
1451,1.7907201368361712,-6.952272727272727
1452,1.7978963225177722,-6.9431818181818175
1453,1.803514614701271,-6.9454545454545435
1454,1.7872005570679903,-6.934090909090907
1455,1.802781879901886,-6.931818181818183
1456,1.8040956258773804,-6.925
1457,1.800762765109539,-6.945454545454545
1458,1.8029781058430672,-6.936363636363635
1459,1.7994826138019562,-6.9295454545454565
1460,1.7837215047329664,-6.923255813953488
1461,1.806795358657837,-6.952934662236988
1462,1.790749590843916,-6.929545454545456
1463,1.7906635999679565,-6.961363636363635
1464,1.8007522895932198,-6.927272727272728
1465,1.7945311442017555,-6.944678492239468
1466,1.7969077373854816,-6.9431818181818175
1467,1.7931667286902666,-6.929545454545456
1468,1.7938221096992493,-6.927272727272728
1469,1.8007704317569733,-6.937209302325582
1470,1.7861775159835815,-6.938636363636363
1471,1.805721715092659,-6.922991543340382
1472,1.7965580224990845,-6.931818181818182
1473,1.795310226501897,-6.931818181818182
1474,1.8131240140646696,-6.929545454545456
1475,1.7816452494007535,-6.929545454545456
1476,1.804824948310852,-6.92840909090909
1477,1.8190628867596388,-6.954016913319238
1478,1.7967747037764639,-6.934090909090907
1479,1.7976279556751251,-6.913339920948616
1480,1.8007809072732925,-6.9186046511627906
1481,1.7984640151262283,-6.929545454545456
1482,1.8017871379852295,-6.920454545454547
1483,1.7868553940206766,-6.941860465116279
1484,1.8026586025953293,-6.925
1485,1.787447527050972,-6.929545454545456
1486,1.7986181825399399,-6.913794926004229
1487,1.7870261557400227,-6.918181818181818
1488,1.780354529619217,-6.9206923890063425
1489,1.7910008803009987,-6.961363636363635
1490,1.7925968151539564,-6.9363636363636365
1491,1.7944791615009308,-6.9363636363636365
1492,1.8082236647605896,-6.947727272727271
1493,1.7912477366626263,-6.920454545454546
1494,1.7793870205059648,-6.913636363636362
1495,1.7914594430476427,-6.937209302325582
1496,1.791412292048335,-6.911363636363639
1497,1.7895693928003311,-6.912474120082816
1498,1.7944707199931145,-6.943181818181819
1499,1.8126235753297806,-6.94022198731501
1500,1.791686698794365,-6.956818181818184
1501,1.8047578781843185,-6.9386363636363635
1502,1.787225142121315,-6.952880549682876
1503,1.7878637239336967,-6.955813953488374
1504,1.7991362484171987,-6.931818181818182
1505,1.7830277979373932,-6.931818181818183
1506,1.7919739224016666,-6.950581395348838
1507,1.8093892112374306,-6.918393234672305
1508,1.793578416109085,-6.925000000000001
1509,1.8029608502984047,-6.9409090909090905
1510,1.796732879942283,-6.928726215644819
1511,1.804381586611271,-6.929545454545455
1512,1.790456966497004,-6.970110993657503
1513,1.8051486909389496,-6.945454545454546
1514,1.8000282673165202,-6.953488372093023
1515,1.7964504435658455,-6.9431818181818175
1516,1.820667803287506,-6.952272727272727
1517,1.8019620440900326,-6.940909090909091
1518,1.7971085477620363,-6.9454545454545435
1519,1.792855128645897,-6.928726215644819
1520,1.8166913092136383,-6.9568181818181785
1521,1.8085124348290265,-6.913636363636362
1522,1.7976293116807938,-6.929545454545456
1523,1.7999180676415563,-6.936585365853658
1524,1.7940490990877151,-6.934090909090909
1525,1.810802549123764,-6.95
1526,1.8003747537732124,-6.925000000000001
1527,1.7921665161848068,-6.940909090909091
1528,1.7977093607187271,-6.931818181818182
1529,1.798912520520389,-6.927589852008456
1530,1.7959036726970226,-6.940909090909091
1531,1.8020930662751198,-6.952934662236988
1532,1.7839771062135696,-6.929545454545455
1533,1.778891840018332,-6.950000000000002
1534,1.8077096790075302,-6.936363636363636
1535,1.79745514690876,-6.950000000000002
1536,1.7885209769010544,-6.943542128603105
1537,1.7960116465110332,-6.934090909090908
1538,1.793465169146657,-6.952272727272727
1539,1.8072081748396158,-6.9454545454545435
1540,1.7926463335752487,-6.922727272727272
1541,1.810137584223412,-6.947727272727272
1542,1.7919739224016666,-6.956818181818182
1543,1.7906687036156654,-6.919529598308667
1544,1.8071852400898933,-6.924999999999999
1545,1.798887014389038,-6.936363636363637
1546,1.7863689213991165,-6.927272727272728
1547,1.7986239371821284,-6.947727272727271
1548,1.792684057727456,-6.9402219873150095
1549,1.7992192166857421,-6.940909090909091
1550,1.793945163488388,-6.937922832980972
1551,1.8052514120936394,-6.918366807610992
1552,1.7997774612158537,-6.938636363636363
1553,1.8024669289588928,-6.959090909090909
1554,1.7963510006666183,-6.943181818181816
1555,1.7906073480844498,-6.94186046511628
1556,1.8107361141592264,-6.952272727272728
1557,1.796518787741661,-6.927272727272728
1558,1.8047578781843185,-6.934090909090908
1559,1.8061603307724,-6.947119450317123
1560,1.808791533112526,-6.913636363636364
1561,1.7926463335752487,-6.9295454545454565
1562,1.809177678078413,-6.911363636363637
1563,1.7915157582610846,-6.945454545454545
1564,1.7907766737043858,-6.932085561497326
1565,1.7885209769010544,-6.947727272727273
1566,1.790936604142189,-6.913636363636365
1567,1.7860017325729132,-6.935623678646934
1568,1.7999629713594913,-6.95681818181818
1569,1.8126074820756912,-6.948863636363636
1570,1.790456966497004,-6.952272727272727
1571,1.7885236516594887,-6.898863636363637
1572,1.7979024037267664,-6.929545454545456
1573,1.8010382801294327,-6.913953488372093
1574,1.7912477366626263,-6.952880549682876
1575,1.8070626202970743,-6.925000000000001
1576,1.7972549200057983,-6.927272727272728
1577,1.7994735590182245,-6.927272727272727
1578,1.80555260181427,-6.937209302325582
1579,1.7910008803009987,-6.922991543340381
1580,1.8028183542191982,-6.952272727272727
1581,1.7905264608561993,-6.934090909090907
1582,1.7823887020349503,-6.924999999999998
1583,1.7965640500187874,-6.938365800865801
1584,1.8064516372978687,-6.950000000000001
1585,1.7936990559101105,-6.941860465116279
1586,1.7997774612158537,-6.927272727272728
1587,1.7989708734676242,-6.9298890063424965
1588,1.7878637239336967,-6.929545454545453
1589,1.7974724359810352,-6.952272727272728
1590,1.8087282255291939,-6.929545454545453
1591,1.804736003279686,-6.947727272727272
1592,1.799724365118891,-6.936363636363635
1593,1.7839722465723753,-6.934090909090907
1594,1.8082911390811205,-6.947727272727273
1595,1.7839722465723753,-6.931818181818181
1596,1.7943504634313285,-6.927906976744185
1597,1.7922611460089684,-6.927272727272728
1598,1.8011752367019653,-6.949999999999999
1599,1.8047942742705345,-6.943181818181818
1600,1.7936387360095978,-6.939534883720931
1601,1.7853519394993782,-6.929545454545456
1602,1.8111006617546082,-6.943181818181818
1603,1.8018090799450874,-6.927272727272728
1604,1.8004704341292381,-6.915909090909091
1605,1.7914827801287174,-6.947727272727274
1606,1.8018090799450874,-6.947727272727274
1607,1.8048306703567505,-6.947727272727272
1608,1.7963510006666183,-6.921202882483373
1609,1.7849409766495228,-6.956818181818179
1610,1.8007809072732925,-6.9454545454545435
1611,1.8050696700811386,-6.922991543340382
1612,1.8149894941598177,-6.955179704016914
1613,1.8018310219049454,-6.949418604651162
1614,1.8061156868934631,-6.931818181818182
1615,1.8023297786712646,-6.9363636363636365
1616,1.7986181825399399,-6.945454545454546
1617,1.798752598464489,-6.9409090909090905
1618,1.805721715092659,-6.927272727272728
1619,1.8008459210395813,-6.952880549682876
1620,1.8086951151490211,-6.965512684989429
1621,1.7907201368361712,-6.93409090909091
1622,1.7886025309562683,-6.923255813953488
1623,1.803182352334261,-6.927272727272728
1624,1.8048192262649536,-6.927272727272728
1625,1.7876674719154835,-6.9295454545454565
1626,1.8062049746513367,-6.929545454545455
1627,1.79803916066885,-6.920454545454548
1628,1.7876786105334759,-6.934090909090907
1629,1.8063319027423859,-6.90909090909091
1630,1.8105392642319202,-6.9482822410148
1631,1.7861775159835815,-6.943181818181817
1632,1.797038204735145,-6.927272727272728
1633,1.7971806824207306,-6.918181818181816
1634,1.797929397180269,-6.927272727272729
1635,1.7965418100357056,-6.937209302325582
1636,1.8083586134016514,-6.9206923890063425
1637,1.8049838915467262,-6.94090909090909
1638,1.7975026667118073,-6.936363636363635
1639,1.7990866885520518,-6.927272727272728
1640,1.7911732755601406,-6.936713735558407
1641,1.790936604142189,-6.925000000000001
1642,1.8102185130119324,-6.938095238095239
1643,1.8199673891067505,-6.945454545454545
1644,1.8050638809800148,-6.96590909090909
1645,1.8036835566163063,-6.943181818181817
1646,1.7815864011645317,-6.920454545454548
1647,1.7894262075424194,-6.9409090909090905
1648,1.800010822713375,-6.93409090909091
1649,1.8116605579853058,-6.943181818181817
1650,1.7876921892166138,-6.938636363636363
1651,1.7941694962792099,-6.943181818181816
1652,1.8064516372978687,-6.943181818181817
1653,1.7891124300658703,-6.918181818181818
1654,1.7944622784852982,-6.955179704016913
1655,1.7935693264007568,-6.952272727272728
1656,1.7959036726970226,-6.915909090909091
1657,1.801230639219284,-6.936363636363637
1658,1.7839722465723753,-6.945454545454546
1659,1.7844574972987175,-6.945454545454546
1660,1.7959036726970226,-6.932085561497327
1661,1.7900486439466476,-6.93765227021041
1662,1.7981361597776413,-6.911363636363635
1663,1.8104799091815948,-6.939534883720931
1664,1.7965364158153534,-6.927272727272728
1665,1.7965364158153534,-6.900000000000002
1666,1.7761358320713043,-6.925000000000001
1667,1.8019620440900326,-6.923255813953488
1668,1.7971085477620363,-6.943181818181819
1669,1.798752598464489,-6.934090909090908
1670,1.7929324842989445,-6.929545454545453
1671,1.797929397180269,-6.927272727272726
1672,1.8036835566163063,-6.947727272727271
1673,1.7905966574326158,-6.932954545454545
1674,1.809100553393364,-6.924999999999997
1675,1.802781879901886,-6.952272727272726
1676,1.7897149696946144,-6.928726215644819
1677,1.7769304811954498,-6.909090909090907
1678,1.7891124300658703,-6.919529598308667
1679,1.8091044388711452,-6.937922832980972
1680,1.7899030670523643,-6.941384778012685
1681,1.7982128486037254,-6.961363636363636
1682,1.8054204061627388,-6.952272727272728
1683,1.7989708734676242,-6.926969696969697
1684,1.7971085477620363,-6.9363636363636365
1685,1.79893802665174,-6.911363636363636
1686,1.7931860405951738,-6.936363636363636
1687,1.7945311442017555,-6.9454545454545435
1688,1.7945395857095718,-6.9499999999999975
1689,1.7969077373854816,-6.950000000000001
1690,1.7738643288612366,-6.920454545454547
1691,1.8050696700811386,-6.936363636363637
1692,1.7887896206229925,-6.949418604651162
1693,1.8057069182395935,-6.938636363636365
1694,1.7966416701674461,-6.93765227021041
1695,1.8151962235569954,-6.941860465116279
1696,1.7965580224990845,-6.938636363636363
1697,1.800121022388339,-6.911627906976744
1698,1.7868926543742418,-6.9107142857142865
1699,1.7845796346664429,-6.936363636363637
1700,1.7995231188833714,-6.947727272727272
1701,1.7970484234392643,-6.929889006342496
1702,1.7916177175939083,-6.922727272727272
1703,1.7907226886600256,-6.922991543340381
1704,1.796549916267395,-6.94318181818182
1705,1.793945163488388,-6.941384778012685
1706,1.8064320161938667,-6.952272727272728
1707,1.7935090065002441,-6.931818181818181
1708,1.8036835566163063,-6.943181818181817
1709,1.8069569170475006,-6.956818181818182
1710,1.79384845495224,-6.927272727272726
1711,1.7912477366626263,-6.933221925133688
1712,1.7845796346664429,-6.920454545454545
1713,1.7807288318872452,-6.927272727272728
1714,1.7944707199931145,-6.952272727272727
1715,1.7959036726970226,-6.941384778012685
1716,1.7940919059328735,-6.937209302325582
1717,1.7876786105334759,-6.943181818181817
1718,1.7975840717554092,-6.93720930232558
1719,1.8043387532234192,-6.937209302325582
1720,1.7943504634313285,-6.9340909090909095
1721,1.8019620440900326,-6.920454545454545
1722,1.7999629713594913,-6.952272727272727
1723,1.7856375575065613,-6.928726215644819
1724,1.7936553657054901,-6.94318181818182
1725,1.7959036726970226,-6.940909090909091
1726,1.7823366820812225,-6.938365800865801
1727,1.8006022907793522,-6.944318181818183
1728,1.8007913827896118,-6.934883720930234
1729,1.777887936681509,-6.931818181818183
1730,1.8003747537732124,-6.925
1731,1.8082911390811205,-6.943181818181817
1732,1.7982128486037254,-6.927272727272728
1733,1.7811386585235596,-6.918181818181818
1734,1.7914594430476427,-6.947727272727272
1735,1.8102941513061523,-6.927272727272725
1736,1.8023297786712646,-6.926969696969698
1737,1.793778419494629,-6.915909090909091
1738,1.8041684199124575,-6.938636363636363
1739,1.7860781736671925,-6.929545454545456
1740,1.8082911390811205,-6.920454545454543
1741,1.791109412908554,-6.918393234672305
1742,1.8061603307724,-6.956316067653276
1743,1.77384278178215,-6.925
1744,1.79803916066885,-6.920454545454546
1745,1.8009833097457886,-6.956316067653276
1746,1.7991034016013145,-6.945454545454545
1747,1.7885209769010544,-6.929545454545455
1748,1.7913889549672604,-6.936842105263157
1749,1.7865348160266876,-6.925000000000001
1750,1.8019620440900326,-6.9363636363636365
1751,1.784729316830635,-6.938095238095239
1752,1.8036835566163063,-6.950000000000002
1753,1.7945395857095718,-6.934090909090908
1754,1.79893802665174,-6.952272727272727
1755,1.796549916267395,-6.936038961038959
1756,1.7890555895864964,-6.941860465116279
1757,1.7801894843578339,-6.916094080338267
1758,1.7794318497180939,-6.949999999999999
1759,1.8006022907793522,-6.922727272727272
1760,1.8087584227323532,-6.952272727272727
1761,1.8008186519145966,-6.938636363636365
1762,1.8011752367019653,-6.931818181818182
1763,1.7924537397921085,-6.9298890063424965
1764,1.803514614701271,-6.943542128603106
1765,1.7959036726970226,-6.93792283298097
1766,1.7961746826767921,-6.9482822410148
1767,1.8003747537732124,-6.929545454545456
1768,1.809100553393364,-6.936363636363637
1769,1.8047942742705345,-6.96897463002114
1770,1.787447527050972,-6.928726215644819
1771,1.7978578582406044,-6.952272727272727
1772,1.7965418100357056,-6.931025369978859
1773,1.7793870205059648,-6.904545454545454
1774,1.7956534274853764,-6.934487315010573
1775,1.8061156868934631,-6.947727272727272
1776,1.7979624718427658,-6.925
1777,1.807290943339467,-6.949418604651163
1778,1.7951267187017947,-6.947727272727274
1779,1.794948574155569,-6.923255813953488
1780,1.7965310215950012,-6.940909090909091
1781,1.7877138629555702,-6.910101010101011
1782,1.7944791615009308,-6.947727272727274
1783,1.78849595785141,-6.9409090909090905
1784,1.7960116465110332,-6.952272727272727
1785,1.793578416109085,-6.952272727272727
1786,1.7969051711261272,-6.951162790697675
1787,1.7941694962792099,-6.952272727272728
1788,1.8081881403923035,-6.929545454545456
1789,1.7974099069833755,-6.968181818181816
1790,1.802494190633297,-6.9223392461197335
1791,1.7908566389232874,-6.935714285714283
1792,1.7926463335752487,-6.938636363636363
1793,1.7977055758237839,-6.954545454545454
1794,1.803975485265255,-6.936474501108648
1795,1.7944707199931145,-6.927272727272728
1796,1.8085557967424393,-6.943181818181817
1797,1.7965640500187874,-6.927272727272728
1798,1.7990866885520518,-6.934902597402598
1799,1.8034775778651237,-6.958139534883722
1800,1.795560471713543,-6.911237373737373
1801,1.7922611460089684,-6.938636363636363
1802,1.7959036726970226,-6.939534883720932
1803,1.7909706756472588,-6.91590909090909
1804,1.7892587780952454,-6.939534883720932
1805,1.8071024715900421,-6.968181818181819
1806,1.7915614023804665,-6.929545454545453
1807,1.7914594430476427,-6.924999999999997
1808,1.7912477366626263,-6.9206923890063425
1809,1.7929324842989445,-6.916666666666667
1810,1.8000586740672588,-6.944318181818181
1811,1.792684057727456,-6.922991543340381
1812,1.79803916066885,-6.950000000000002
1813,1.7979354783892632,-6.915909090909091
1814,1.7933377996087074,-6.911363636363636
1815,1.7869675625115633,-6.927272727272728
1816,1.794600009918213,-6.95232683982684
1817,1.8007913827896118,-6.951162790697674
1818,1.7895693928003311,-6.95
1819,1.7892587780952454,-6.94090909090909
1820,1.790803575888276,-6.911904761904763
1821,1.814256951212883,-6.913339920948616
1822,1.806795358657837,-6.937922832980972
1823,1.8050696700811386,-6.906818181818182
1824,1.8042614459991455,-6.953488372093023
1825,1.8034775778651237,-6.945454545454546
1826,1.7877138629555702,-6.913636363636365
1827,1.796506553888321,-6.897727272727274
1828,1.80555260181427,-6.925
1829,1.8043387532234192,-6.9206923890063425
1830,1.7943676635622978,-6.939085623678647
1831,1.8134468868374825,-6.948837209302326
1832,1.797242909669876,-6.95
1833,1.794238648377359,-6.927589852008457
1834,1.8147415071725845,-6.922991543340381
1835,1.794238648377359,-6.929545454545453
1836,1.8011752367019653,-6.9223392461197335
1837,1.803514614701271,-6.918181818181819
1838,1.7962618917226791,-6.925833333333333
1839,1.7913418039679527,-6.927272727272729
1840,1.804824948310852,-6.918181818181818
1841,1.8051486909389496,-6.924127906976743
1842,1.7856375575065613,-6.911363636363635
1843,1.7936553657054901,-6.902272727272728
1844,1.806179951876402,-6.931818181818182
1845,1.7999629713594913,-6.943181818181817
1846,1.794948574155569,-6.952272727272729
1847,1.8018090799450874,-6.932085561497327
1848,1.7828022092580795,-6.913953488372093
1849,1.803182352334261,-6.954545454545454
1850,1.7991696568205953,-6.918181818181819
1851,1.8069569170475006,-6.9363636363636365
1852,1.8059628438204527,-6.956818181818182
1853,1.793063923716545,-6.918393234672305
1854,1.776935301721096,-6.945454545454546
1855,1.7947650663554668,-6.927589852008457
1856,1.7911536693572998,-6.91590909090909
1857,1.7969077373854816,-6.929545454545453
1858,1.8008186519145966,-6.952272727272726
1859,1.7885223142802715,-6.929545454545456
1860,1.7790867919102311,-6.934090909090909
1861,1.8057306036353111,-6.9302325581395365
1862,1.7848616370465606,-6.929545454545453
1863,1.7913182247430086,-6.930681818181818
1864,1.7989453673362732,-6.939085623678647
1865,1.802781879901886,-6.945454545454546
1866,1.7844574972987175,-6.915909090909091
1867,1.8084138431586325,-6.954545454545453
1868,1.79803916066885,-6.929545454545453
1869,1.7909176126122475,-6.949418604651162
1870,1.8033865988254547,-6.925
1871,1.7941003441810608,-6.927272727272728
1872,1.7963698655366898,-6.939534883720932
1873,1.8109738659113646,-6.945454545454546
1874,1.803975485265255,-6.9446784922394675
1875,1.7898314744234085,-6.949999999999999
1876,1.7949670255184174,-6.929545454545453
1877,1.7965580224990845,-6.911363636363635
1878,1.808485995978117,-6.934090909090907
1879,1.7860781736671925,-6.931818181818182
1880,1.7824493944644928,-6.945454545454545
1881,1.7974724359810352,-6.946590909090909
1882,1.8050638809800148,-6.955813953488373
1883,1.798912520520389,-6.925000000000001
1884,1.7963510006666183,-6.954545454545455
1885,1.8076968491077423,-6.940221987315011
1886,1.7971686720848083,-6.954016913319238
1887,1.7898605465888977,-6.9363636363636365
1888,1.7863434106111526,-6.934090909090909
1889,1.7961539179086685,-6.956818181818181
1890,1.8091852366924286,-6.96279069767442
1891,1.8008459210395813,-6.934883720930232
1892,1.7971124423202127,-6.937209302325582
1893,1.7999629713594913,-6.946590909090909
1894,1.8014694936573505,-6.924999999999998
1895,1.7990037202835083,-6.934883720930233
1896,1.7912477366626263,-6.911363636363635
1897,1.8051429018378258,-6.9431818181818175
1898,1.7862030267715454,-6.934902597402595
1899,1.7861520051956177,-6.936363636363635
1900,1.8105525337159634,-6.927272727272725
1901,1.7944791615009308,-6.948863636363637
1902,1.7965700775384903,-6.934090909090907
1903,1.8102341890335083,-6.943181818181819
1904,1.7971686720848083,-6.9568181818181785
1905,1.7890913486480713,-6.92840909090909
1906,1.8060471937060356,-6.945454545454546
1907,1.7978308647871017,-6.952272727272725
1908,1.7885223142802715,-6.927272727272727
1909,1.795560471713543,-6.918181818181818
1910,1.7844574972987175,-6.92840909090909
1911,1.8008186519145966,-6.941860465116279
1912,1.805137112736702,-6.936713735558407
1913,1.8038764912635088,-6.953488372093023
1914,1.7985597848892212,-6.95
1915,1.8052572011947632,-6.927272727272726
1916,1.793778419494629,-6.9568181818181785
1917,1.7876810505986214,-6.947727272727272
1918,1.8048192262649536,-6.935299003322259
1919,1.804788552224636,-6.965909090909091
1920,1.8086571097373962,-6.94090909090909
1921,1.7882314249873161,-6.934883720930233
1922,1.796978080412373,-6.95681818181818
1923,1.8154053390026093,-6.934090909090907
1924,1.7861775159835815,-6.945454545454546
1925,1.7890555895864964,-6.925
1926,1.8112900853157043,-6.94186046511628
1927,1.7865890804678202,-6.9454545454545435
1928,1.805692121386528,-6.94598308668076
1929,1.8007704317569733,-6.9223392461197335
1930,1.8077141717076302,-6.9318181818181825
1931,1.8148668706417084,-6.947119450317123
1932,1.7959244374651462,-6.931025369978858
1933,1.7967247737105936,-6.931818181818182
1934,1.7942561656236649,-6.940909090909091
1935,1.7890913486480713,-6.938365800865801
1936,1.811559129244415,-6.94090909090909
1937,1.8051486909389496,-6.920454545454546
1938,1.7990037202835083,-6.918181818181818
1939,1.8019620440900326,-6.950000000000002
1940,1.7909706756472588,-6.9302325581395365
1941,1.7949301227927208,-6.9186046511627906
1942,1.7939978539943695,-6.943181818181817
1943,1.8118678778409958,-6.927272727272729
1944,1.8017871379852295,-6.947119450317123
1945,1.7886025309562683,-6.941860465116279
1946,1.7990866885520518,-6.934090909090909
1947,1.7932517603039742,-6.929545454545456
1948,1.7916177175939083,-6.952272727272728
1949,1.8132232427597046,-6.947727272727271
1950,1.7966058738529682,-6.943181818181818
1951,1.7839771062135696,-6.945454545454546
1952,1.7978963225177722,-6.927272727272728
1953,1.8038524985313416,-6.926666666666666
1954,1.7914827801287174,-6.937209302325582
1955,1.8091542832553387,-6.931818181818183
1956,1.7959244374651462,-6.950581395348838
1957,1.8010105788707733,-6.947727272727274
1958,1.8059469871222973,-6.924999999999998
1959,1.8091542832553387,-6.93689733408962
1960,1.8023297786712646,-6.906818181818181
1961,1.7993756951764226,-6.918181818181818
1962,1.7799221128225327,-6.934090909090907
1963,1.7909706756472588,-6.921951219512197
1964,1.7885630913078785,-6.925
1965,1.805137112736702,-6.924999999999998
1966,1.8057394921779633,-6.952272727272725
1967,1.7890734691172838,-6.922727272727272
1968,1.7877138629555702,-6.920454545454548
