split_index,seed,query_set,reference_set,ligand_id,nearest_ligand_id,max_tanimoto_similarity
8,50,val,train,13042,12870,0.5272727272727272
8,50,val,train,13062,12569,0.5348837209302325
8,50,val,train,13135,13133,0.5084745762711864
8,50,val,train,13139,16219,0.5
8,50,val,train,13164,13162,0.3877551020408163
8,50,val,train,13166,2776,0.5714285714285714
8,50,val,train,13172,12587,0.6046511627906976
8,50,val,train,13186,16194,0.72
8,50,val,train,13192,13194,0.6491228070175439
8,50,val,train,13211,5278,0.627906976744186
8,50,val,train,13212,5278,0.6511627906976745
8,50,val,train,13222,2595,0.4057971014492754
8,50,val,train,13227,13580,0.38636363636363635
8,50,val,train,13286,3386,0.6923076923076923
8,50,val,train,13287,3946,0.6097560975609756
8,50,val,train,13289,2894,0.5434782608695652
8,50,val,train,13290,3385,0.7446808510638298
8,50,val,train,13294,5810,0.6190476190476191
8,50,val,train,13297,13224,0.5897435897435898
8,50,val,train,13312,7409,0.27906976744186046
8,50,val,train,13335,13334,0.46296296296296297
8,50,val,train,13338,47,0.48148148148148145
8,50,val,train,13340,13386,0.52
8,50,val,train,13344,13386,0.6
8,50,val,train,13354,13386,0.48148148148148145
8,50,val,train,13355,14058,0.74
8,50,val,train,13367,13991,0.5
8,50,val,train,13382,13386,0.6
8,50,val,train,13445,7970,0.6222222222222222
8,50,val,train,13487,7714,0.5
8,50,val,train,13493,249,0.7254901960784313
8,50,val,train,13515,1915,0.3333333333333333
8,50,val,train,13535,13217,0.6666666666666666
8,50,val,train,13549,13746,0.509090909090909
8,50,val,train,13555,13746,0.5576923076923077
8,50,val,train,13571,13564,0.6730769230769231
8,50,val,train,13573,13563,0.6226415094339622
8,50,val,train,13574,13568,0.6458333333333334
8,50,val,train,13576,13562,0.8157894736842105
8,50,val,train,13578,13559,0.631578947368421
8,50,val,train,13608,14192,0.64
8,50,val,train,13609,14191,0.5666666666666667
8,50,val,train,13619,16246,0.5740740740740741
8,50,val,train,13662,13663,0.5
8,50,val,train,13667,13640,0.45569620253164556
8,50,val,train,13673,13746,0.5192307692307693
8,50,val,train,13688,13693,0.5945945945945946
8,50,val,train,13692,13690,0.5897435897435898
8,50,val,train,13747,249,0.6785714285714286
8,50,val,train,13752,7950,0.575
8,50,val,train,13754,13198,0.5365853658536586
8,50,val,train,13759,13442,0.5581395348837209
8,50,val,train,13781,7157,0.35294117647058826
8,50,val,train,13784,12881,0.4074074074074074
8,50,val,train,13787,2485,0.5714285714285714
8,50,val,train,13835,7351,0.71875
8,50,val,train,13836,13838,0.52
8,50,val,train,13837,11913,0.5652173913043478
8,50,val,train,13858,13857,0.7142857142857143
8,50,val,train,13859,13857,0.5652173913043478
8,50,val,train,13879,2094,0.8148148148148148
8,50,val,train,13886,13885,0.5581395348837209
8,50,val,train,13911,3097,0.47058823529411764
8,50,val,train,13916,7990,0.3783783783783784
8,50,val,train,13917,6590,0.375
8,50,val,train,13924,5952,0.5853658536585366
8,50,val,train,13925,13926,0.6097560975609756
8,50,val,train,13934,8452,0.4358974358974359
8,50,val,train,13943,13940,0.6363636363636364
8,50,val,train,13944,16143,0.6097560975609756
8,50,val,train,13954,13972,0.5333333333333333
8,50,val,train,13959,13962,0.6571428571428571
8,50,val,train,13968,9019,0.5405405405405406
8,50,val,train,13974,12974,0.42105263157894735
8,50,val,train,13975,13972,0.5581395348837209
8,50,val,train,14000,6274,0.5853658536585366
8,50,val,train,14004,16463,0.6363636363636364
8,50,val,train,14012,13198,0.5476190476190477
8,50,val,train,14029,6649,0.45652173913043476
8,50,val,train,14060,13864,0.582089552238806
8,50,val,train,14061,15303,0.625
8,50,val,train,14070,14058,0.6730769230769231
8,50,val,train,14071,14058,0.6470588235294118
8,50,val,train,14072,14058,0.7
8,50,val,train,14073,14058,0.6226415094339622
8,50,val,train,14074,14080,0.6727272727272727
8,50,val,train,14075,14058,0.6862745098039216
8,50,val,train,14077,14063,0.9333333333333333
8,50,val,train,14083,3172,0.38461538461538464
8,50,val,train,14090,854,0.5111111111111111
8,50,val,train,14106,2361,0.6451612903225806
8,50,val,train,14107,12993,0.6304347826086957
8,50,val,train,14117,5944,0.34782608695652173
8,50,val,train,14124,14126,0.6481481481481481
8,50,val,train,14134,14135,0.6285714285714286
8,50,val,train,14136,14135,0.6111111111111112
8,50,val,train,14166,2220,0.4318181818181818
8,50,val,train,14171,600,0.7419354838709677
8,50,val,train,14189,14192,0.5
8,50,val,train,14203,12806,0.5945945945945946
8,50,val,train,14221,12561,0.47368421052631576
8,50,val,train,14245,47,0.48148148148148145
8,50,val,train,14247,13117,0.5526315789473685
8,50,val,train,14259,13941,0.5909090909090909
8,50,val,train,14260,6189,0.525
8,50,val,train,14272,10661,0.631578947368421
8,50,val,train,14277,5737,0.2857142857142857
8,50,val,train,14299,15046,0.4117647058823529
8,50,val,train,14301,9463,0.2222222222222222
8,50,val,train,14316,9996,0.4418604651162791
8,50,val,train,14317,9996,0.4418604651162791
8,50,val,train,14328,14331,0.5689655172413793
8,50,val,train,14345,2983,0.64
8,50,val,train,14349,9399,0.23595505617977527
8,50,val,train,14350,9451,0.23655913978494625
8,50,val,train,14353,14368,0.6029411764705882
8,50,val,train,14354,14363,0.7222222222222222
8,50,val,train,14355,14368,0.7213114754098361
8,50,val,train,14356,14363,0.7878787878787878
8,50,val,train,14357,14368,0.640625
8,50,val,train,14358,14368,0.6119402985074627
8,50,val,train,14359,14363,0.6571428571428571
8,50,val,train,14360,14368,0.6212121212121212
8,50,val,train,14361,14368,0.6119402985074627
8,50,val,train,14362,14368,0.6029411764705882
8,50,val,train,14364,14363,0.5
8,50,val,train,14365,14368,0.4657534246575342
8,50,val,train,14366,14368,0.6029411764705882
8,50,val,train,14369,14363,0.6623376623376623
8,50,val,train,14370,14363,0.5512820512820513
8,50,val,train,14378,1333,0.3333333333333333
8,50,val,train,14391,9451,0.2608695652173913
8,50,val,train,14396,16319,0.5614035087719298
8,50,val,train,14398,2983,0.64
8,50,val,train,14413,7607,0.20869565217391303
8,50,val,train,14414,845,0.525
8,50,val,train,14434,11943,0.625
8,50,val,train,14436,12662,0.5909090909090909
8,50,val,train,14443,9676,0.625
8,50,val,train,14450,2983,0.46153846153846156
8,50,val,train,14483,11938,0.3069306930693069
8,50,val,train,14494,2023,0.5476190476190477
8,50,val,train,14499,14501,0.6285714285714286
8,50,val,train,14504,9290,0.3723404255319149
8,50,val,train,14523,14530,0.6428571428571429
8,50,val,train,14525,14526,0.6530612244897959
8,50,val,train,14528,14468,0.6285714285714286
8,50,val,train,14541,15645,0.5609756097560976
8,50,val,train,14555,14240,0.2777777777777778
8,50,val,train,14568,11910,0.2807017543859649
8,50,val,train,14569,14368,0.6212121212121212
8,50,val,train,14570,14368,0.5857142857142857
8,50,val,train,14571,14368,0.5774647887323944
8,50,val,train,14572,14368,0.7413793103448276
8,50,val,train,14573,14363,0.5443037974683544
8,50,val,train,14574,14363,0.5375
8,50,val,train,14577,2034,0.5
8,50,val,train,14578,365,0.5531914893617021
8,50,val,train,14579,9000,0.6666666666666666
8,50,val,train,14585,6013,0.26153846153846155
8,50,val,train,14586,10376,0.36585365853658536
8,50,val,train,14588,7956,0.23076923076923078
8,50,val,train,14589,2130,0.34146341463414637
8,50,val,train,14596,15003,0.3235294117647059
8,50,val,train,14604,4344,0.5
8,50,val,train,14609,16393,0.30434782608695654
8,50,val,train,14610,2983,0.64
8,50,val,train,14612,8523,0.6140350877192983
8,50,val,train,14613,8523,0.6101694915254238
8,50,val,train,14623,16393,0.35454545454545455
8,50,val,train,14625,15925,0.68
8,50,val,train,14627,11938,0.3944954128440367
8,50,val,train,14630,4474,0.2857142857142857
8,50,val,train,14635,1228,0.25862068965517243
8,50,val,train,14644,158,0.4838709677419355
8,50,val,train,14693,5959,0.3387096774193548
8,50,val,train,14695,14692,0.5434782608695652
8,50,val,train,14757,14710,0.5333333333333333
8,50,val,train,14763,14636,0.5
8,50,val,train,14764,1779,0.5833333333333334
8,50,val,train,14765,1779,0.6086956521739131
8,50,val,train,14767,10374,0.5576923076923077
8,50,val,train,14768,16100,0.5416666666666666
8,50,val,train,14770,10374,0.5370370370370371
8,50,val,train,14775,7745,0.5
8,50,val,train,14796,1157,0.28
8,50,val,train,14798,448,0.2358490566037736
8,50,val,train,14799,95,0.45161290322580644
8,50,val,train,14820,14819,0.7
8,50,val,train,14827,11714,0.47619047619047616
8,50,val,train,14833,3169,0.6
8,50,val,train,14834,11928,0.42592592592592593
8,50,val,train,14835,3169,0.5106382978723404
8,50,val,train,14865,14363,0.5487804878048781
8,50,val,train,14866,9859,0.2465753424657534
8,50,val,train,14872,6868,0.32608695652173914
8,50,val,train,14878,14730,0.48936170212765956
8,50,val,train,14879,14730,0.48936170212765956
8,50,val,train,14886,14885,0.3275862068965517
8,50,val,train,14887,14889,0.5
8,50,val,train,14896,14898,0.5882352941176471
8,50,val,train,14897,14898,0.6382978723404256
8,50,val,train,14913,14912,0.45614035087719296
8,50,val,train,14914,14912,0.6226415094339622
8,50,val,train,14915,14912,0.6346153846153846
8,50,val,train,14916,14912,0.6470588235294118
8,50,val,train,14917,14912,0.6346153846153846
8,50,val,train,14918,14912,0.55
8,50,val,train,14919,14920,0.7777777777777778
8,50,val,train,14964,14965,0.3411764705882353
8,50,val,train,14967,14974,0.6590909090909091
8,50,val,train,14968,14974,0.6444444444444445
8,50,val,train,14969,14974,0.6304347826086957
8,50,val,train,14970,14974,0.6041666666666666
8,50,val,train,14971,14974,0.6444444444444445
8,50,val,train,14972,14974,0.6444444444444445
8,50,val,train,14973,14974,0.6444444444444445
8,50,val,train,14975,14974,0.6444444444444445
8,50,val,train,14978,10747,0.4262295081967213
8,50,val,train,15013,11175,0.6346153846153846
8,50,val,train,15014,11175,0.6
8,50,val,train,15025,3458,0.5652173913043478
8,50,val,train,15026,7441,0.5
8,50,val,train,15038,3489,0.38235294117647056
8,50,val,train,15039,4103,0.4166666666666667
8,50,val,train,15040,6664,0.3125
8,50,val,train,15041,12720,0.43478260869565216
8,50,val,train,15056,3402,0.47058823529411764
8,50,val,train,15068,15042,0.39473684210526316
8,50,val,train,15069,16119,0.5675675675675675
8,50,val,train,15084,6092,0.5384615384615384
8,50,val,train,15088,7817,0.5714285714285714
8,50,val,train,15096,2710,0.44285714285714284
8,50,val,train,15097,312,0.7692307692307693
8,50,val,train,15111,448,0.6041666666666666
8,50,val,train,15124,16230,0.4827586206896552
8,50,val,train,15133,1710,0.4583333333333333
8,50,val,train,15134,15444,0.37037037037037035
8,50,val,train,15149,446,0.32558139534883723
8,50,val,train,15150,11736,0.25
8,50,val,train,15154,962,0.625
8,50,val,train,15168,8154,0.6071428571428571
8,50,val,train,15186,6900,0.6190476190476191
8,50,val,train,15197,1130,0.6071428571428571
8,50,val,train,15201,2888,0.6428571428571429
8,50,val,train,15214,1228,0.34146341463414637
8,50,val,train,15223,858,0.25
8,50,val,train,15231,1595,0.4444444444444444
8,50,val,train,15232,3243,0.4107142857142857
8,50,val,train,15236,7693,0.48717948717948717
8,50,val,train,15242,11472,0.4857142857142857
8,50,val,train,15250,8895,0.3181818181818182
8,50,val,train,15254,2998,0.5
8,50,val,train,15256,3054,0.6444444444444445
8,50,val,train,15257,3054,0.5869565217391305
8,50,val,train,15263,968,0.42857142857142855
8,50,val,train,15278,2316,0.6153846153846154
8,50,val,train,15280,7515,0.45
8,50,val,train,15283,6580,0.4
8,50,val,train,15302,6320,0.45
8,50,val,train,15326,2295,0.25
8,50,val,train,15328,11320,0.6206896551724138
8,50,val,train,15329,15067,0.5185185185185185
8,50,val,train,15334,4801,0.48484848484848486
8,50,val,train,15343,7378,0.30303030303030304
8,50,val,train,15346,1675,0.4782608695652174
8,50,val,train,15361,7439,0.6097560975609756
8,50,val,train,15376,6,0.5833333333333334
8,50,val,train,15388,12652,0.6190476190476191
8,50,val,train,15389,9664,0.46
8,50,val,train,15416,1943,0.7894736842105263
8,50,val,train,15418,11156,0.42857142857142855
8,50,val,train,15427,496,0.2558139534883721
8,50,val,train,15433,15435,0.42857142857142855
8,50,val,train,15466,13033,0.5813953488372093
8,50,val,train,15480,15513,0.6190476190476191
8,50,val,train,15489,5278,0.7435897435897436
8,50,val,train,15497,7139,0.6590909090909091
8,50,val,train,15537,8686,0.42
8,50,val,train,15567,14584,0.5625
8,50,val,train,15571,15570,0.56
8,50,val,train,15577,15575,0.6041666666666666
8,50,val,train,15606,10291,0.8461538461538461
8,50,val,train,15610,15611,0.5121951219512195
8,50,val,train,15617,6963,0.6444444444444445
8,50,val,train,15621,2130,0.45454545454545453
8,50,val,train,15622,3162,0.5645161290322581
8,50,val,train,15633,13089,0.7959183673469388
8,50,val,train,15644,15642,0.6470588235294118
8,50,val,train,15655,15654,0.5
8,50,val,train,15656,10429,0.35135135135135137
8,50,val,train,15658,5997,0.4523809523809524
8,50,val,train,15676,11255,0.4827586206896552
8,50,val,train,15694,2154,0.625
8,50,val,train,15709,5106,0.6976744186046512
8,50,val,train,15736,2864,0.6190476190476191
8,50,val,train,15741,15132,0.47058823529411764
8,50,val,train,15746,8076,0.44642857142857145
8,50,val,train,15750,15748,0.5909090909090909
8,50,val,train,15758,5762,0.325
8,50,val,train,15864,9721,0.6052631578947368
8,50,val,train,15869,3554,0.5106382978723404
8,50,val,train,15889,10648,0.5769230769230769
8,50,val,train,15902,3297,0.46153846153846156
8,50,val,train,15903,15887,0.5555555555555556
8,50,val,train,15904,15888,0.5428571428571428
8,50,val,train,15915,15886,0.5151515151515151
8,50,val,train,15919,12261,0.49295774647887325
8,50,val,train,15920,12261,0.6612903225806451
8,50,val,train,15922,8020,0.3
8,50,val,train,15932,1042,0.5833333333333334
8,50,val,train,15936,15923,0.5555555555555556
8,50,val,train,15937,12261,0.32432432432432434
8,50,val,train,15946,5094,0.38571428571428573
8,50,val,train,15979,7448,0.3283582089552239
8,50,val,train,16033,50,0.3333333333333333
8,50,val,train,16045,14524,0.4473684210526316
8,50,val,train,16083,14417,0.22340425531914893
8,50,val,train,16084,15148,0.6808510638297872
8,50,val,train,16093,9658,0.5217391304347826
8,50,val,train,16094,16152,0.6111111111111112
8,50,val,train,16098,1442,0.5384615384615384
8,50,val,train,16099,8540,0.6470588235294118
8,50,val,train,16112,12736,0.7096774193548387
8,50,val,train,16113,16116,0.6410256410256411
8,50,val,train,16118,16116,0.7058823529411765
8,50,val,train,16120,12736,0.696969696969697
8,50,val,train,16123,16111,0.6388888888888888
8,50,val,train,16124,12736,0.6060606060606061
8,50,val,train,16132,8540,0.6470588235294118
8,50,val,train,16136,16135,0.6923076923076923
8,50,val,train,16138,7351,0.5555555555555556
8,50,val,train,16141,3558,0.29411764705882354
8,50,val,train,16151,12058,0.5789473684210527
8,50,val,train,16157,16150,0.6538461538461539
8,50,val,train,16161,16172,0.6956521739130435
8,50,val,train,16168,16165,0.5
8,50,val,train,16171,16167,0.875
8,50,val,train,16182,95,0.423728813559322
8,50,val,train,16183,10939,0.47540983606557374
8,50,val,train,16184,10939,0.453125
8,50,val,train,16187,13153,0.673469387755102
8,50,val,train,16226,14297,0.6333333333333333
8,50,val,train,16229,16230,0.7291666666666666
8,50,val,train,16233,11761,0.6140350877192983
8,50,val,train,16234,16167,0.6785714285714286
8,50,val,train,16238,13082,0.7894736842105263
8,50,val,train,16261,16167,0.6
8,50,val,train,16267,3340,0.5813953488372093
8,50,val,train,16275,318,0.35555555555555557
8,50,val,train,16277,1558,0.5652173913043478
8,50,val,train,16278,361,0.5652173913043478
8,50,val,train,16292,16167,0.5806451612903226
8,50,val,train,16298,428,0.3194444444444444
8,50,val,train,16299,12800,0.5185185185185185
8,50,val,train,16304,1946,0.40625
8,50,val,train,16305,10212,0.8444444444444444
8,50,val,train,16306,13596,0.6440677966101694
8,50,val,train,16310,690,0.34177215189873417
8,50,val,train,16313,690,0.39436619718309857
8,50,val,train,16323,8096,0.5428571428571428
8,50,val,train,16324,8215,0.4772727272727273
8,50,val,train,16325,8215,0.4090909090909091
8,50,val,train,16328,16035,0.509090909090909
8,50,val,train,16335,448,0.2336448598130841
8,50,val,train,16343,16339,0.6122448979591837
8,50,val,train,16344,16339,0.5098039215686274
8,50,val,train,16373,50,0.3392857142857143
8,50,val,train,16374,43,0.323943661971831
8,50,val,train,16375,8304,0.31645569620253167
8,50,val,train,16388,15002,0.46938775510204084
8,50,val,train,16397,1037,0.5294117647058824
8,50,val,train,16399,16411,0.5789473684210527
8,50,val,train,16402,2318,0.6111111111111112
8,50,val,train,16406,5512,0.5238095238095238
8,50,val,train,16407,5512,0.5238095238095238
8,50,val,train,16410,6622,0.375
8,50,val,train,16413,12462,0.4782608695652174
8,50,val,train,16423,2598,0.4583333333333333
8,50,val,train,16424,8914,0.2727272727272727
8,50,val,train,16430,9306,0.64
8,50,val,train,16432,15391,0.6
8,50,val,train,16434,15205,0.5675675675675675
8,50,val,train,16437,13672,0.4666666666666667
8,50,val,train,16438,4789,0.5686274509803921
8,50,val,train,16440,15246,0.575
8,50,val,train,16448,12202,0.3709677419354839
8,50,val,train,16453,6405,0.6938775510204082
8,50,val,train,16454,16465,0.5142857142857142
8,50,val,train,16464,5512,0.5238095238095238
8,50,val,train,16473,10525,0.7903225806451613
8,50,val,train,16478,14089,0.6222222222222222
8,50,val,train,16492,15871,0.717948717948718
8,50,val,train,16498,14670,0.37037037037037035
8,50,test,train,10,3859,0.22727272727272727
8,50,test,train,15,3209,0.4918032786885246
8,50,test,train,18,4261,0.29069767441860467
8,50,test,train,19,440,0.4805194805194805
8,50,test,train,28,7922,0.5
8,50,test,train,32,12830,0.2602739726027397
8,50,test,train,44,16219,0.41935483870967744
8,50,test,train,45,53,0.6458333333333334
8,50,test,train,51,4299,0.6764705882352942
8,50,test,train,56,16347,0.2711864406779661
8,50,test,train,58,3255,0.45161290322580644
8,50,test,train,71,1090,0.5625
8,50,test,train,73,9290,0.4235294117647059
8,50,test,train,77,486,0.46153846153846156
8,50,test,train,80,2659,0.40350877192982454
8,50,test,train,88,4890,0.3717948717948718
8,50,test,train,91,4611,0.5084745762711864
8,50,test,train,92,10254,0.5348837209302325
8,50,test,train,93,1131,0.4
8,50,test,train,94,15252,0.5769230769230769
8,50,test,train,96,9213,0.4528301886792453
8,50,test,train,101,9146,0.47560975609756095
8,50,test,train,103,15367,0.36585365853658536
8,50,test,train,108,12989,0.58
8,50,test,train,130,1306,0.6176470588235294
8,50,test,train,144,7483,0.5
8,50,test,train,170,124,0.4857142857142857
8,50,test,train,189,370,0.5576923076923077
8,50,test,train,195,11713,0.3902439024390244
8,50,test,train,197,2667,0.48214285714285715
8,50,test,train,218,6798,0.6333333333333333
8,50,test,train,237,15827,0.6363636363636364
8,50,test,train,248,12758,0.8285714285714286
8,50,test,train,257,10687,0.453125
8,50,test,train,258,3661,0.5166666666666667
8,50,test,train,269,5003,0.46511627906976744
8,50,test,train,281,12536,0.40350877192982454
8,50,test,train,287,6798,0.5714285714285714
8,50,test,train,288,8702,0.5217391304347826
8,50,test,train,324,860,0.42857142857142855
8,50,test,train,333,1072,0.4166666666666667
8,50,test,train,335,350,0.4166666666666667
8,50,test,train,339,939,0.42857142857142855
8,50,test,train,345,950,0.4393939393939394
8,50,test,train,360,5876,0.22857142857142856
8,50,test,train,368,1892,0.375
8,50,test,train,372,4142,0.25
8,50,test,train,393,15982,0.38028169014084506
8,50,test,train,397,6780,0.37681159420289856
8,50,test,train,398,6879,0.618421052631579
8,50,test,train,399,270,0.4583333333333333
8,50,test,train,401,270,0.34375
8,50,test,train,402,11902,0.5370370370370371
8,50,test,train,403,165,0.47058823529411764
8,50,test,train,410,6845,0.6
8,50,test,train,420,3718,0.6470588235294118
8,50,test,train,461,9290,0.3333333333333333
8,50,test,train,462,15611,0.2619047619047619
8,50,test,train,473,157,0.5135135135135135
8,50,test,train,479,3181,0.42857142857142855
8,50,test,train,487,1243,0.38571428571428573
8,50,test,train,491,507,0.5416666666666666
8,50,test,train,492,109,0.46511627906976744
8,50,test,train,497,7782,0.6428571428571429
8,50,test,train,502,11244,0.6410256410256411
8,50,test,train,523,15424,0.2682926829268293
8,50,test,train,525,2731,0.6197183098591549
8,50,test,train,531,2515,0.48
8,50,test,train,537,3019,0.5666666666666667
8,50,test,train,551,5089,0.38596491228070173
8,50,test,train,567,15367,0.35555555555555557
8,50,test,train,569,988,0.34782608695652173
8,50,test,train,592,2527,0.5272727272727272
8,50,test,train,597,200,0.7230769230769231
8,50,test,train,603,4166,0.3375796178343949
8,50,test,train,604,200,0.5714285714285714
8,50,test,train,607,1372,0.6607142857142857
8,50,test,train,615,9165,0.5128205128205128
8,50,test,train,616,2907,0.4074074074074074
8,50,test,train,618,617,0.2727272727272727
8,50,test,train,624,15652,0.25
8,50,test,train,629,1452,0.2608695652173913
8,50,test,train,630,620,0.46153846153846156
8,50,test,train,643,12804,0.45161290322580644
8,50,test,train,646,3344,0.2962962962962963
8,50,test,train,649,12304,0.6037735849056604
8,50,test,train,650,16026,0.48936170212765956
8,50,test,train,668,8294,0.5873015873015873
8,50,test,train,682,5035,0.5
8,50,test,train,694,2420,0.7631578947368421
8,50,test,train,698,11902,0.5272727272727272
8,50,test,train,709,3493,0.5925925925925926
8,50,test,train,725,357,0.65625
8,50,test,train,726,1432,0.8490566037735849
8,50,test,train,730,948,0.4117647058823529
8,50,test,train,735,16211,0.575
8,50,test,train,740,442,0.21666666666666667
8,50,test,train,748,3532,0.375
8,50,test,train,752,8238,0.43243243243243246
8,50,test,train,753,10184,0.5211267605633803
8,50,test,train,771,244,0.5625
8,50,test,train,795,950,0.36065573770491804
8,50,test,train,807,1589,0.375
8,50,test,train,811,5088,0.6486486486486487
8,50,test,train,829,4261,0.39473684210526316
8,50,test,train,835,861,0.2857142857142857
8,50,test,train,838,3817,0.5833333333333334
8,50,test,train,841,16431,0.39473684210526316
8,50,test,train,846,4276,0.21951219512195122
8,50,test,train,850,2470,0.5555555555555556
8,50,test,train,851,1085,0.5384615384615384
8,50,test,train,859,1076,0.3333333333333333
8,50,test,train,862,1634,0.45454545454545453
8,50,test,train,868,15297,0.47368421052631576
8,50,test,train,883,48,0.4358974358974359
8,50,test,train,892,890,0.4166666666666667
8,50,test,train,893,865,0.29411764705882354
8,50,test,train,895,1761,0.5
8,50,test,train,905,1703,0.48484848484848486
8,50,test,train,915,3841,0.25
8,50,test,train,918,3361,0.26666666666666666
8,50,test,train,921,6379,0.6363636363636364
8,50,test,train,925,1548,0.35135135135135137
8,50,test,train,928,5415,0.38
8,50,test,train,929,984,0.35714285714285715
8,50,test,train,930,6277,0.2571428571428571
8,50,test,train,931,7086,0.6176470588235294
8,50,test,train,932,1358,0.42857142857142855
8,50,test,train,938,11246,0.5116279069767442
8,50,test,train,940,3347,0.6153846153846154
8,50,test,train,941,1125,0.5161290322580645
8,50,test,train,944,4277,0.4411764705882353
8,50,test,train,945,1655,0.5142857142857142
8,50,test,train,949,15246,0.4473684210526316
8,50,test,train,951,3694,0.5526315789473685
8,50,test,train,969,11220,0.5555555555555556
8,50,test,train,973,3019,0.6764705882352942
8,50,test,train,980,7897,0.6285714285714286
8,50,test,train,986,4116,0.3888888888888889
8,50,test,train,989,478,0.5384615384615384
8,50,test,train,1005,5888,0.4444444444444444
8,50,test,train,1006,2943,0.5555555555555556
8,50,test,train,1008,59,0.52
8,50,test,train,1009,236,0.5769230769230769
8,50,test,train,1012,2692,0.5714285714285714
8,50,test,train,1013,3548,0.4642857142857143
8,50,test,train,1020,1743,0.6666666666666666
8,50,test,train,1024,7062,0.47619047619047616
8,50,test,train,1035,1199,0.48148148148148145
8,50,test,train,1043,966,0.5666666666666667
8,50,test,train,1045,1675,0.5789473684210527
8,50,test,train,1046,3276,0.5833333333333334
8,50,test,train,1058,791,0.4117647058823529
8,50,test,train,1059,15187,0.3888888888888889
8,50,test,train,1061,1120,0.38461538461538464
8,50,test,train,1062,2329,0.5384615384615384
8,50,test,train,1070,1364,0.48
8,50,test,train,1079,490,0.5333333333333333
8,50,test,train,1081,1085,0.6153846153846154
8,50,test,train,1082,1074,0.6842105263157895
8,50,test,train,1087,1085,0.6153846153846154
8,50,test,train,1094,1074,0.6190476190476191
8,50,test,train,1101,9985,0.43902439024390244
8,50,test,train,1108,984,0.35714285714285715
8,50,test,train,1114,6645,0.41304347826086957
8,50,test,train,1128,1799,0.5384615384615384
8,50,test,train,1132,15042,0.6086956521739131
8,50,test,train,1134,1753,0.625
8,50,test,train,1139,1086,0.6153846153846154
8,50,test,train,1150,1908,0.5
8,50,test,train,1151,11211,0.47058823529411764
8,50,test,train,1153,865,0.3333333333333333
8,50,test,train,1155,809,0.5833333333333334
8,50,test,train,1160,104,0.5217391304347826
8,50,test,train,1169,9562,0.5666666666666667
8,50,test,train,1174,4002,0.6842105263157895
8,50,test,train,1183,15437,0.4444444444444444
8,50,test,train,1187,7673,0.54
8,50,test,train,1200,1031,0.5833333333333334
8,50,test,train,1206,2653,0.6
8,50,test,train,1208,528,0.25
8,50,test,train,1214,2637,0.47619047619047616
8,50,test,train,1227,898,0.24285714285714285
8,50,test,train,1249,6490,0.40625
8,50,test,train,1255,1520,0.5135135135135135
8,50,test,train,1263,1262,0.29411764705882354
8,50,test,train,1273,5513,0.3103448275862069
8,50,test,train,1276,2056,0.5294117647058824
8,50,test,train,1277,1442,0.5
8,50,test,train,1282,4818,0.38235294117647056
8,50,test,train,1285,8497,0.46153846153846156
8,50,test,train,1287,236,0.5769230769230769
8,50,test,train,1289,782,0.4838709677419355
8,50,test,train,1290,7335,0.6590909090909091
8,50,test,train,1292,10859,0.47368421052631576
8,50,test,train,1293,15348,0.48717948717948717
8,50,test,train,1310,1309,0.5517241379310345
8,50,test,train,1316,1314,0.4583333333333333
8,50,test,train,1317,1314,0.4230769230769231
8,50,test,train,1321,1086,0.5384615384615384
8,50,test,train,1334,3550,0.5
8,50,test,train,1340,2594,0.5625
8,50,test,train,1344,2282,0.45454545454545453
8,50,test,train,1345,1341,0.3958333333333333
8,50,test,train,1362,4962,0.46808510638297873
8,50,test,train,1377,1981,0.4666666666666667
8,50,test,train,1378,2249,0.4782608695652174
8,50,test,train,1380,7440,0.2727272727272727
8,50,test,train,1382,7820,0.46808510638297873
8,50,test,train,1385,1361,0.625
8,50,test,train,1389,4962,0.5
8,50,test,train,1393,4025,0.45454545454545453
8,50,test,train,1394,7053,0.30434782608695654
8,50,test,train,1410,14448,0.25
8,50,test,train,1413,3101,0.42857142857142855
8,50,test,train,1417,790,0.6511627906976745
8,50,test,train,1423,10446,0.44
8,50,test,train,1434,1432,0.6491228070175439
8,50,test,train,1436,29,0.38235294117647056
8,50,test,train,1437,1429,0.5344827586206896
8,50,test,train,1440,10184,0.5428571428571428
8,50,test,train,1446,6141,0.4222222222222222
8,50,test,train,1448,2521,0.45
8,50,test,train,1455,2496,0.5
8,50,test,train,1460,1547,0.6190476190476191
8,50,test,train,1462,11751,0.5666666666666667
8,50,test,train,1466,1721,0.5172413793103449
8,50,test,train,1468,8261,0.44680851063829785
8,50,test,train,1472,10858,0.48484848484848486
8,50,test,train,1478,1212,0.42105263157894735
8,50,test,train,1484,1586,0.7647058823529411
8,50,test,train,1486,8972,0.34782608695652173
8,50,test,train,1514,3503,0.3333333333333333
8,50,test,train,1518,7922,0.48148148148148145
8,50,test,train,1519,3959,0.3333333333333333
8,50,test,train,1529,6141,0.3111111111111111
8,50,test,train,1531,9055,0.7575757575757576
8,50,test,train,1532,1721,0.3939393939393939
8,50,test,train,1533,1573,0.29411764705882354
8,50,test,train,1536,832,0.6363636363636364
8,50,test,train,1537,11131,0.696969696969697
8,50,test,train,1542,3294,0.6111111111111112
8,50,test,train,1553,13805,0.8297872340425532
8,50,test,train,1574,2840,0.6341463414634146
