ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
12465,-7.340909090909093,2.1063645780086517,1.3783654361625342,968.3180192680505,3.835879105619598
12466,-6.543181818181819,2.2298673391342163,1.520911130607396,715.5922187234238,3.954705149932278
12467,-5.880952380952381,2.9652461409568787,1.2722068103573134,358.3550269906393,4.379917369338857
12468,-7.525,2.690578579902649,1.2366673857665216,705.7405066914617,3.5067384260812027
12469,-7.525,1.116477033123374,1.8344023068958544,414.12819221677165,3.3494685673277056
12470,-6.947727272727271,2.000551760196686,1.4455475250834837,951.6056183844275,3.3873818732457157
12471,-6.843181818181818,2.102287381887436,1.4378027417032833,955.7436197595445,3.3274814092093163
12472,-7.697674418604654,2.8379520177841187,1.1759368581312142,566.7621915653623,3.7798024519252107
12473,-7.109090909090907,2.543556272983551,1.2984968074041898,814.522385844583,3.6553560824121645
12474,-6.538636363636366,2.7345964908599854,1.2113006032546423,570.0880548877698,3.5779611786685175
12475,-7.106818181818181,1.5075195282697678,1.646924957258241,701.7861700125503,3.358778404062405
12476,-7.368181818181816,2.697271943092346,1.2092784498491262,676.2686501724012,3.589850788370487
12477,-6.75,2.75859671831131,1.2092784498491262,595.6945276308584,3.6104957217015676
12478,-5.920454545454546,2.471057713031769,1.3936440850292167,646.9138940730727,4.271562087372679
12479,-5.929545454545456,2.723260819911957,1.34524275357734,518.1955031018338,4.144895564123649
12480,-6.509090909090909,2.6108402609825134,1.2761198634978212,682.0415612498517,3.583097052261895
12481,-6.413636363636365,2.2505730986595154,1.44293617728209,834.767056949881,3.2474057761007544
12482,-5.975,2.2649110853672028,1.3936440850292167,772.8341573929168,3.8216505544853394
12483,-7.763414634146344,2.801033139228821,1.1867369895777458,594.7949159194685,4.579834120315545
12484,-7.283720930232558,0.09289485006593151,1.8129568521977868,118.73657907842272,3.810753717112728
12485,-7.793181818181819,1.2608489841222763,1.5299327072195403,707.355928309472,3.773133416775835
12486,-7.720454545454544,1.137934647500515,1.887792587036226,303.05932883970854,3.873600645614241
12493,-6.952272727272727,0.6120046973228455,1.7269253495942092,211.0829073188047,3.614774949318119
12494,-7.381818181818181,1.1263727322220802,1.5872921217071543,498.92466645761203,3.6433716736583146
12495,-8.553488372093026,2.8982471227645874,1.1759368581312142,405.828883358002,3.9380699557493264
12496,-6.786363636363637,2.0222033020108934,1.5689224618366984,546.2293600981735,3.5413635601753777
12497,-8.434090909090907,1.5848551392555237,1.5299327072195403,592.5307639288488,3.760449174614451
12498,-7.811363636363638,1.7357593476772308,1.3317878659332605,794.1462481850792,3.7824925696918648
12499,-6.0181818181818185,2.609294295310974,1.353685588563586,610.4623237197187,4.500203024535791
12500,-7.790697674418604,2.2872709035873413,1.2485670845986219,692.7462634850117,3.7818666970024895
12501,-8.356818181818182,0.4374249167740344,1.7138432464539113,146.47813454393525,3.079777593268523
12502,-7.9697674418604665,2.960684299468994,1.1347592749050737,453.5388954759933,4.01532409159481
12503,-6.718604651162791,1.579372078180313,1.5141167304028107,718.6017964177236,3.5785672821496366
12504,-7.486363636363637,1.4213327765464783,1.573019339839564,770.7247546374409,4.479637404703646
12507,-8.769767441860466,0.383834384381771,1.6993331815095258,131.13780344664707,3.3869959923152893
12509,-7.03409090909091,2.6072458624839783,1.2092784498491262,647.9172190963868,3.7345922834264256
12510,-6.959090909090912,1.721912942826748,1.520911130607396,846.3724727793472,3.6897724332283643
12511,-6.047727272727273,1.221827320754528,1.7038003459970907,371.126097153075,4.2515873730899845
12512,-6.504545454545456,2.7629432678222656,1.2542890470063144,599.1730368322629,4.4415697237567215
12513,-6.4454545454545435,1.8418936878442764,1.551251674705174,718.761052065918,3.26226252463727
12514,-6.904545454545457,0.6056695524603127,1.7269253495942092,191.20067852076724,3.2360950559985704
12515,-8.254545454545454,2.392558991909027,1.3249692334194494,726.2015610154101,3.457711997810871
12516,-8.441860465116278,2.328642725944519,1.3249692334194494,709.4934614644498,3.34183373236007
